#Frame      Mode1    Mode2    Mode3
   17506    3.065 -106.979  -62.308
   17507    4.995 -106.701  -63.933
   17508    5.467 -108.250  -64.998
   17509   14.710 -115.437  -65.758
   17510   14.913 -109.534  -68.857
   17511   -0.430 -113.635  -76.296
   17512    0.744 -119.048  -72.688
   17513    4.183 -114.996  -70.749
   17514    6.159 -115.245  -75.856
   17515   -0.852  -98.756  -69.507
   17516   -4.582  -98.745  -72.931
   17517    4.086  -99.276  -79.374
   17518    2.523  -97.979  -57.507
   17519    0.899 -100.320  -64.542
   17520   -0.186  -96.782  -70.352
   17521    9.266 -106.409  -63.712
   17522    5.810 -106.392  -64.617
   17523    8.522 -106.999  -64.575
   17524    3.528 -104.689  -67.567
   17525   11.780 -116.039  -61.959
   17526    2.605 -121.788  -70.730
   17527    7.576 -119.450  -63.236
   17528   10.622 -117.172  -68.289
   17529   13.837 -124.142  -70.313
   17530   10.188 -117.582  -64.154
   17531   13.357 -121.076  -60.347
   17532   21.153 -124.122  -62.277
   17533   22.229 -133.230  -70.376
   17534   22.969 -126.477  -71.690
   17535   20.364 -126.529  -61.324
   17536   23.545 -115.957  -57.048
   17537   14.549 -116.848  -58.161
   17538   16.966 -109.373  -57.672
   17539   16.864 -107.488  -50.952
   17540   18.984 -106.488  -61.206
   17541   13.585 -103.936  -52.598
   17542   10.617 -100.123  -49.784
   17543   19.730 -105.047  -51.242
   17544   25.579  -99.746  -45.643
   17545   19.000 -103.443  -49.013
   17546   29.791 -110.591  -55.723
   17547   30.860 -112.736  -47.026
   17548   36.927 -123.615  -51.485
   17549   38.164 -111.441  -47.664
   17550   31.564 -121.161  -52.671
   17551   35.957 -120.220  -58.692
   17552   41.531 -115.230  -50.030
   17553   44.454 -103.960  -48.143
   17554   47.874 -115.148  -55.160
   17555   50.835 -104.044  -54.740
   17556   44.436 -111.562  -59.582
   17557   42.783 -119.081  -55.940
   17558   41.975 -127.554  -60.739
   17559   38.694 -127.118  -53.556
   17560   33.771 -127.630  -50.780
   17561   36.107 -115.442  -59.270
   17562   32.567 -111.232  -62.924
   17563   43.749 -116.173  -66.308
   17564   45.466 -116.665  -70.267
   17565   36.711 -117.509  -76.000
   17566   35.745 -123.807  -70.170
   17567   34.224 -128.209  -78.295
   17568   28.925 -125.518  -71.268
   17569   26.665 -125.392  -79.716
   17570   23.450 -127.504  -73.081
   17571   23.943 -119.858  -62.604
   17572   24.315 -114.920  -50.167
   17573   39.055 -117.479  -55.619
   17574   35.636 -125.552  -55.957
   17575   33.965 -104.930  -48.701
   17576   19.420 -121.366  -60.350
   17577   26.862 -107.243  -66.263
   17578   28.310 -113.734  -55.339
   17579   18.245 -114.077  -51.217
   17580   20.192 -108.349  -63.139
   17581   18.101 -111.659  -64.351
   17582   23.794 -109.977  -68.805
   17583   23.613 -102.668  -55.617
   17584   26.202 -104.599  -52.480
   17585   20.070 -110.864  -57.229
   17586   17.406 -113.235  -51.474
   17587   23.013 -110.377  -64.159
   17588   13.399 -108.631  -67.432
   17589    8.713 -110.430  -67.954
   17590    9.691 -111.939  -69.541
   17591   10.203 -121.468  -73.113
   17592    2.920 -123.378  -83.324
   17593    0.284 -124.468  -64.960
   17594    6.373 -118.752  -83.615
   17595   14.021 -120.555  -86.469
   17596    8.144 -123.283  -91.106
   17597    8.493 -118.052  -83.966
   17598   16.978 -123.705  -76.730
   17599    9.075 -111.735  -91.387
   17600   11.753 -125.281  -87.109
   17601   13.446 -132.179  -78.204
   17602   12.845 -134.851  -79.862
   17603    6.784 -122.851  -68.109
   17604    5.040 -119.991  -74.467
   17605    7.821 -117.393  -85.828
   17606    7.757 -121.193  -64.630
   17607   -2.316 -117.940  -68.861
   17608   10.789 -111.931  -65.431
   17609   10.181 -124.201  -70.422
   17610    2.269 -119.722  -54.969
   17611    1.780 -108.754  -58.061
   17612    3.704 -109.231  -66.525
   17613   18.249 -106.680  -68.957
   17614    8.280 -109.626  -68.640
   17615    7.762 -113.525  -71.547
   17616   19.990 -118.362  -74.517
   17617   24.498 -122.621  -75.642
   17618   35.206 -111.387  -83.257
   17619   37.044 -112.354  -79.731
   17620   30.659 -116.271  -76.631
   17621   26.862 -112.626  -68.319
   17622   31.028 -113.411  -61.516
   17623   27.266 -110.509  -54.918
   17624   22.370 -109.595  -56.644
   17625   13.788 -104.002  -65.291
   17626   18.088 -110.643  -63.221
   17627   17.308 -100.321  -61.917
   17628   23.996 -102.004  -60.197
   17629   21.957  -98.201  -62.607
   17630   23.673  -96.184  -61.927
   17631   22.303 -103.451  -55.014
   17632   42.030 -114.352  -57.757
   17633   39.042 -115.752  -63.179
   17634   43.357 -108.727  -55.205
   17635   52.236 -114.346  -63.919
   17636   47.872 -117.126  -66.953
   17637   51.438 -116.211  -66.191
   17638   39.982 -114.238  -70.245
   17639   42.596 -113.020  -70.548
   17640   40.773 -111.471  -63.116
   17641   35.193 -106.785  -73.657
   17642   32.882 -101.002  -72.561
   17643   34.382 -104.215  -72.779
   17644   36.007 -100.684  -74.476
   17645   37.949  -97.018  -77.008
   17646   41.341  -92.159  -81.673
   17647   27.025 -109.685  -81.089
   17648   25.814 -101.446  -78.061
   17649   36.175 -114.178  -81.809
   17650   29.700 -115.074  -82.951
   17651   36.362 -113.690  -78.663
   17652   37.173 -113.772  -73.480
   17653   31.330 -113.651  -76.952
   17654   30.732 -100.478  -75.127
   17655   31.629 -106.676  -73.014
   17656   30.188 -114.360  -79.629
   17657   29.431 -110.263  -66.455
   17658   34.476 -114.308  -79.503
   17659   30.506 -117.828  -74.359
   17660   37.831 -111.120  -65.036
   17661   30.269 -117.882  -61.148
   17662   31.961 -105.112  -50.912
   17663   33.071  -88.119  -48.149
   17664   36.094 -106.532  -48.578
   17665   36.592 -108.101  -56.021
   17666   35.164 -104.563  -57.142
   17667   32.919 -100.410  -60.571
   17668   35.866  -92.300  -53.915
   17669   33.336 -102.743  -56.688
   17670   36.728 -102.621  -60.889
   17671   39.689 -108.780  -57.838
   17672   51.177 -112.935  -66.194
   17673   42.445 -102.045  -53.230
   17674   41.464 -102.206  -54.833
   17675   42.649 -106.580  -54.575
   17676   36.549 -112.874  -52.227
   17677   39.073 -108.501  -51.357
   17678   39.140 -108.287  -53.222
   17679   44.402 -112.427  -44.607
   17680   42.765 -110.201  -51.296
   17681   40.258 -108.694  -51.103
   17682   41.765 -105.876  -45.251
   17683   33.722 -102.056  -54.054
   17684   31.003 -106.486  -62.385
   17685   29.966  -96.630  -62.251
   17686   41.136  -92.143  -56.693
   17687   33.765 -100.413  -44.490
   17688   36.996  -91.509  -56.465
   17689   38.851  -87.076  -49.334
   17690   32.688  -89.565  -47.917
   17691   44.466  -91.109  -46.680
   17692   40.443  -98.142  -53.757
   17693   42.203 -101.845  -57.861
   17694   43.919 -100.701  -51.741
   17695   40.917  -97.260  -61.584
   17696   39.932 -100.572  -58.432
   17697   31.291  -93.178  -42.807
   17698   42.872  -94.396  -42.555
   17699   42.660  -77.139  -30.587
   17700   36.606  -75.992  -27.830
   17701   39.140  -86.396  -25.293
   17702   42.241  -79.685  -31.502
   17703   33.273  -86.415  -23.297
   17704   38.575  -95.452  -41.343
   17705   39.607 -101.807  -32.401
   17706   36.760 -100.801  -28.161
   17707   33.997 -105.708  -28.272
   17708   40.564 -103.631  -34.041
   17709   39.893 -103.938  -34.696
   17710   36.494 -103.238  -33.786
   17711   44.456 -117.278  -38.733
   17712   35.899 -113.392  -37.278
   17713   30.282  -98.078  -38.002
   17714   31.972  -93.664  -32.573
   17715   37.881  -98.301  -31.045
   17716   36.418  -94.510  -34.478
   17717   39.178  -98.480  -24.713
   17718   43.121  -94.635  -16.592
   17719   50.030  -93.648  -26.305
   17720   43.971  -94.022  -24.328
   17721   49.426  -88.704  -31.671
   17722   55.817  -92.466  -40.999
   17723   65.182 -100.072  -31.127
   17724   54.384  -92.645  -27.698
   17725   63.019  -95.310  -29.157
   17726   54.356  -92.386  -27.624
   17727   59.776  -96.334  -29.581
   17728   61.371  -91.685  -30.368
   17729   69.484  -93.994  -33.018
   17730   73.533  -93.867  -44.391
   17731   77.021  -93.982  -44.328
   17732   72.028  -95.459  -46.100
   17733   72.806  -93.205  -46.653
   17734   68.502  -90.476  -51.148
   17735   65.622  -90.143  -47.135
   17736   51.159  -94.510  -49.737
   17737   49.868  -90.502  -42.069
   17738   67.938  -93.982  -44.034
   17739   66.100  -96.712  -44.719
   17740   54.811 -101.091  -49.738
   17741   61.181 -102.352  -44.002
   17742   62.051 -100.657  -53.735
   17743   65.888 -101.368  -59.956
   17744   69.612 -103.415  -52.429
   17745   64.181 -101.548  -51.359
   17746   64.161 -109.659  -41.152
   17747   61.660 -107.562  -49.762
   17748   61.971 -102.515  -45.031
   17749   61.321 -108.151  -39.826
   17750   65.425 -102.294  -44.837
   17751   53.980  -98.263  -44.735
   17752   59.443  -98.829  -33.156
   17753   57.618  -98.924  -31.105
   17754   60.619  -98.251  -32.091
   17755   65.617 -101.073  -35.357
   17756   53.929 -107.344  -38.858
   17757   59.865  -97.727  -31.840
   17758   52.587  -95.646  -33.015
   17759   50.998  -95.516  -41.399
   17760   59.547 -102.130  -39.828
   17761   59.165 -104.290  -45.949
   17762   65.145 -105.334  -42.786
   17763   63.458 -107.558  -31.251
   17764   65.983 -113.541  -38.973
   17765   56.827 -104.246  -36.541
   17766   55.708 -102.650  -33.010
   17767   48.812 -105.577  -28.280
   17768   57.361 -104.374  -32.286
   17769   64.683 -111.879  -35.851
   17770   52.084 -106.070  -33.452
   17771   56.418  -99.827  -35.653
   17772   64.907 -106.440  -40.192
   17773   67.582 -107.349  -45.919
   17774   61.815 -102.496  -44.742
   17775   61.310 -108.924  -47.922
   17776   68.646 -112.632  -44.432
   17777   66.254 -120.455  -45.591
   17778   67.015 -121.929  -59.514
   17779   60.883 -123.697  -55.465
   17780   51.509 -135.847  -51.037
   17781   55.673 -123.198  -53.807
   17782   51.980 -120.499  -50.621
   17783   47.246 -116.007  -47.514
   17784   38.451 -117.281  -52.749
   17785   43.297 -108.651  -50.758
   17786   41.182 -107.433  -43.994
   17787   33.228 -107.221  -58.618
   17788   44.069 -105.549  -51.013
   17789   45.827 -104.820  -50.097
   17790   43.079 -100.984  -46.080
   17791   34.370 -108.453  -32.726
   17792   30.946 -107.444  -33.156
   17793   35.150 -102.746  -35.141
   17794   36.648 -101.099  -35.966
   17795   37.157 -104.563  -43.158
   17796   35.671 -101.957  -46.363
   17797   36.077 -112.201  -41.636
   17798   34.435 -110.003  -36.118
   17799   33.141 -111.681  -43.789
   17800   19.890 -104.487  -44.455
   17801   30.481 -106.675  -45.574
   17802   30.333 -117.272  -51.228
   17803   23.966 -111.589  -47.054
   17804   25.818 -108.965  -51.021
   17805   22.056 -108.913  -52.839
   17806   29.207 -112.823  -46.225
   17807   32.678 -112.545  -33.010
   17808   41.567 -116.899  -33.846
   17809   34.213 -110.922  -36.263
   17810   30.490  -98.482  -35.421
   17811   33.614 -109.819  -42.924
   17812   41.738 -113.455  -41.983
   17813   32.160 -118.279  -38.342
   17814   37.849 -124.498  -39.356
   17815   30.258 -119.843  -37.382
   17816   31.650 -130.904  -36.094
   17817   47.999 -124.206  -35.757
   17818   37.380 -122.029  -42.328
   17819   47.519 -115.126  -31.152
   17820   50.950 -114.532  -31.262
   17821   41.188 -100.028  -43.831
   17822   43.264  -98.517  -44.522
   17823   54.653 -104.051  -42.660
   17824   50.972 -118.884  -45.738
   17825   43.627 -110.387  -48.314
   17826   36.326 -110.059  -49.026
   17827   42.695 -112.964  -38.514
   17828   42.286 -109.042  -47.495
   17829   48.018 -109.810  -59.962
   17830   51.268 -124.965  -60.475
   17831   35.794 -123.515  -51.510
   17832   46.367 -124.661  -54.828
   17833   45.766 -117.739  -59.475
   17834   44.468 -114.167  -61.704
   17835   43.557 -117.938  -61.843
   17836   41.772 -113.135  -60.924
   17837   42.592 -112.861  -71.476
   17838   33.479 -109.156  -64.443
   17839   41.225 -105.706  -58.171
   17840   41.713 -113.838  -74.352
   17841   44.406 -116.008  -69.442
   17842   43.097 -120.279  -59.978
   17843   55.355 -116.482  -64.496
   17844   59.201 -125.399  -70.032
   17845   67.631 -121.797  -74.655
   17846   64.331 -114.921  -70.854
   17847   66.266 -108.813  -79.795
   17848   63.558 -105.721  -73.259
   17849   54.269 -108.054  -74.362
   17850   49.478 -100.183  -62.762
   17851   41.424  -94.159  -61.354
   17852   46.914  -97.965  -58.671
   17853   41.774 -104.026  -47.653
   17854   40.692 -100.254  -59.993
   17855   38.851 -101.214  -69.252
   17856   38.384 -104.603  -62.833
   17857   25.413 -108.335  -60.481
   17858   15.060 -101.632  -66.650
   17859   23.826 -113.795  -66.411
   17860   32.283 -107.671  -80.888
   17861   18.453 -109.471  -78.694
   17862   22.876 -107.476  -65.208
   17863   16.025 -116.829  -75.175
   17864   13.256 -112.214  -74.977
   17865   14.926 -107.479  -77.738
   17866   26.503 -106.405  -81.452
   17867   30.952 -113.676  -86.246
   17868   29.370 -112.646  -76.885
   17869   25.919 -109.355  -84.423
   17870   19.127 -116.611  -79.669
   17871   32.975 -109.263  -81.356
   17872   39.687 -115.209  -85.407
   17873   39.636 -111.307  -77.834
   17874   42.787  -99.836  -76.424
   17875   30.958 -103.956  -80.574
   17876   35.277 -107.098  -79.992
   17877   31.905  -97.948  -83.026
   17878   34.025  -99.178  -84.887
   17879   46.052  -98.078  -83.710
   17880   42.881  -94.544  -82.218
   17881   41.398 -102.382  -74.725
   17882   47.754 -101.185  -70.033
   17883   31.953  -99.364  -71.734
   17884   31.586  -95.941  -75.967
   17885   26.325  -94.017  -83.288
   17886   36.260 -103.006  -78.175
   17887   40.663 -104.657  -73.516
   17888   34.458  -98.632  -74.376
   17889   39.450 -103.253  -79.461
   17890   29.152 -105.753  -74.582
   17891   17.490 -107.007  -67.991
   17892   25.813 -106.426  -71.094
   17893   26.528 -107.785  -76.260
   17894   22.832 -106.734  -78.576
   17895   23.365  -99.941  -72.812
   17896   37.330 -101.629  -65.336
   17897   31.543 -100.171  -73.999
   17898   32.696  -97.356  -80.754
   17899   17.654  -91.939  -85.034
   17900   28.602  -90.044  -75.888
   17901   30.551  -93.290  -65.509
   17902   29.396  -94.961  -66.406
   17903   40.198  -81.389  -62.758
   17904   34.634  -82.307  -65.870
   17905   28.425  -74.644  -62.710
   17906   34.795  -84.253  -55.916
   17907   30.304  -89.695  -58.842
   17908   17.382  -92.696  -54.311
   17909   15.504  -89.443  -52.413
   17910    8.425  -87.957  -64.279
   17911   14.981  -79.934  -59.592
   17912   25.424  -84.609  -49.152
   17913   24.538  -86.616  -52.420
   17914   26.487  -82.487  -61.264
   17915   35.220  -98.133  -67.013
   17916   49.273  -90.128  -60.396
   17917   51.094  -82.061  -55.324
   17918   38.372  -90.404  -67.858
   17919   34.912  -90.468  -67.290
   17920   30.810 -100.554  -64.006
   17921   35.860 -102.020  -67.001
   17922   24.343 -100.166  -70.303
   17923   34.134 -107.452  -76.209
   17924   35.065 -112.032  -69.142
   17925   40.684 -110.494  -69.081
   17926   31.167 -117.206  -62.612
   17927   37.101 -124.409  -60.622
   17928   40.849 -121.414  -59.250
   17929   43.477 -136.569  -62.752
   17930   33.761 -132.638  -64.174
   17931   25.711 -123.244  -73.567
   17932   37.326 -122.824  -80.364
   17933   42.879 -120.509  -84.724
   17934   35.752 -115.924  -80.759
   17935   31.334 -114.076  -73.761
   17936   32.017 -116.388  -75.853
   17937   38.851 -116.781  -67.547
   17938   25.401 -106.816  -68.676
   17939   25.062 -105.875  -68.842
   17940   24.786 -105.941  -58.167
   17941   34.526 -108.072  -56.202
   17942   42.259 -108.859  -53.488
   17943   29.089  -97.161  -41.902
   17944   25.646 -101.168  -42.995
   17945   25.802  -97.130  -54.791
   17946   29.128  -99.148  -49.770
   17947   33.047  -97.889  -60.549
   17948   29.931  -98.775  -67.452
   17949   33.837 -100.511  -65.188
   17950   41.023  -97.530  -59.916
   17951   33.418  -86.150  -46.772
   17952   44.386  -95.663  -63.912
   17953   52.041  -93.805  -69.645
   17954   43.087  -93.463  -65.388
   17955   34.220  -86.368  -73.243
   17956   38.632  -94.268  -76.849
   17957   30.483  -97.142  -81.244
   17958   38.926  -93.953  -83.614
   17959   27.373  -91.966  -68.300
   17960   33.858  -86.599  -56.064
   17961   29.174  -93.860  -63.521
   17962   29.113  -99.975  -63.679
   17963   18.771 -105.780  -73.608
   17964   28.810 -102.327  -74.397
   17965   22.398  -98.607  -68.590
   17966   19.635  -94.538  -69.796
   17967   25.936  -92.551  -76.041
   17968   36.354 -100.619  -76.935
   17969   49.778  -92.339  -71.418
   17970   42.789  -87.812  -63.378
   17971   35.067  -86.782  -69.236
   17972   32.672  -88.369  -62.871
   17973   22.763  -85.008  -65.246
   17974   20.945  -90.487  -67.151
   17975   18.253  -88.520  -68.365
   17976   22.168  -90.986  -68.444
   17977   21.265  -84.815  -71.486
   17978   27.465  -83.207  -67.024
   17979   32.566  -96.454  -68.215
   17980   29.146  -95.290  -71.690
   17981   36.715  -90.321  -56.928
   17982   33.621  -98.752  -68.989
   17983   37.409  -95.734  -65.316
   17984   25.541  -92.252  -60.468
   17985   31.872 -104.256  -42.720
   17986   44.769 -105.739  -60.676
   17987   32.036 -106.435  -59.624
   17988   35.130 -106.756  -53.641
   17989   36.180 -107.509  -58.942
   17990   38.268  -99.536  -64.675
   17991   48.795  -94.196  -65.783
